Date,Day_of_Week,LineName,Route_Type,VehicleJourneyCode,Origin,Destination,Scheduled_Departure,Hour_of_Day,Actual_Delay_Minutes
2025-01-07,Tuesday,25,City Tour,VJ_L25_11_007,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_0_007,Station 10_A,Terminal 10_B,09:50:00,9,14
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_1_007,Station 10_A,Terminal 10_B,10:20:00,10,1
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_2_007,Station 10_A,Terminal 10_B,10:50:00,10,0
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_3_007,Station 10_A,Terminal 10_B,11:20:00,11,2
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_4_007,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_5_007,Station 10_A,Terminal 10_B,12:20:00,12,3
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_6_007,Station 10_A,Terminal 10_B,12:50:00,12,1
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_7_007,Station 10_A,Terminal 10_B,13:20:00,13,3
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_8_007,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_9_007,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_10_007,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-01-07,Tuesday,10,Commuter Express,VJ_L10_11_007,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-01-07,Tuesday,86,Student Link,VJ_L86_0_007,Station 86_A,Terminal 86_B,09:50:00,9,11
2025-01-07,Tuesday,86,Student Link,VJ_L86_1_007,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-01-07,Tuesday,86,Student Link,VJ_L86_2_007,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-01-07,Tuesday,86,Student Link,VJ_L86_3_007,Station 86_A,Terminal 86_B,11:20:00,11,1
2025-01-07,Tuesday,86,Student Link,VJ_L86_4_007,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-01-07,Tuesday,86,Student Link,VJ_L86_5_007,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-01-07,Tuesday,86,Student Link,VJ_L86_6_007,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-01-07,Tuesday,86,Student Link,VJ_L86_7_007,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-01-07,Tuesday,86,Student Link,VJ_L86_8_007,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-01-07,Tuesday,86,Student Link,VJ_L86_9_007,Station 86_A,Terminal 86_B,14:20:00,14,3
2025-01-07,Tuesday,86,Student Link,VJ_L86_10_007,Station 86_A,Terminal 86_B,14:50:00,14,0
2025-01-07,Tuesday,86,Student Link,VJ_L86_11_007,Station 86_A,Terminal 86_B,15:20:00,15,0
2025-01-08,Wednesday,25,City Tour,VJ_L25_0_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,8
2025-01-08,Wednesday,25,City Tour,VJ_L25_1_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_2_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-01-08,Wednesday,25,City Tour,VJ_L25_3_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,3
2025-01-08,Wednesday,25,City Tour,VJ_L25_4_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_5_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_6_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,2
2025-01-08,Wednesday,25,City Tour,VJ_L25_7_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_8_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-01-08,Wednesday,25,City Tour,VJ_L25_9_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_10_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-08,Wednesday,25,City Tour,VJ_L25_11_008,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_0_008,Station 10_A,Terminal 10_B,09:50:00,9,26
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_1_008,Station 10_A,Terminal 10_B,10:20:00,10,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_2_008,Station 10_A,Terminal 10_B,10:50:00,10,3
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_3_008,Station 10_A,Terminal 10_B,11:20:00,11,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_4_008,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_5_008,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_6_008,Station 10_A,Terminal 10_B,12:50:00,12,28
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_7_008,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_8_008,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_9_008,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_10_008,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-01-08,Wednesday,10,Commuter Express,VJ_L10_11_008,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-01-08,Wednesday,86,Student Link,VJ_L86_0_008,Station 86_A,Terminal 86_B,09:50:00,9,12
2025-01-08,Wednesday,86,Student Link,VJ_L86_1_008,Station 86_A,Terminal 86_B,10:20:00,10,2
2025-01-08,Wednesday,86,Student Link,VJ_L86_2_008,Station 86_A,Terminal 86_B,10:50:00,10,0
2025-01-08,Wednesday,86,Student Link,VJ_L86_3_008,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-01-08,Wednesday,86,Student Link,VJ_L86_4_008,Station 86_A,Terminal 86_B,11:50:00,11,3
2025-01-08,Wednesday,86,Student Link,VJ_L86_5_008,Station 86_A,Terminal 86_B,12:20:00,12,1
2025-01-08,Wednesday,86,Student Link,VJ_L86_6_008,Station 86_A,Terminal 86_B,12:50:00,12,1
2025-01-08,Wednesday,86,Student Link,VJ_L86_7_008,Station 86_A,Terminal 86_B,13:20:00,13,0
2025-01-08,Wednesday,86,Student Link,VJ_L86_8_008,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-01-08,Wednesday,86,Student Link,VJ_L86_9_008,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-01-08,Wednesday,86,Student Link,VJ_L86_10_008,Station 86_A,Terminal 86_B,14:50:00,14,1
2025-01-08,Wednesday,86,Student Link,VJ_L86_11_008,Station 86_A,Terminal 86_B,15:20:00,15,1
2025-01-09,Thursday,25,City Tour,VJ_L25_0_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,15
2025-01-09,Thursday,25,City Tour,VJ_L25_1_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,1
2025-01-09,Thursday,25,City Tour,VJ_L25_2_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-01-09,Thursday,25,City Tour,VJ_L25_3_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,1
2025-01-09,Thursday,25,City Tour,VJ_L25_4_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-01-09,Thursday,25,City Tour,VJ_L25_5_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,1
2025-01-09,Thursday,25,City Tour,VJ_L25_6_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,3
2025-01-09,Thursday,25,City Tour,VJ_L25_7_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,0
2025-01-09,Thursday,25,City Tour,VJ_L25_8_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-01-09,Thursday,25,City Tour,VJ_L25_9_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-01-09,Thursday,25,City Tour,VJ_L25_10_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-09,Thursday,25,City Tour,VJ_L25_11_009,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-01-09,Thursday,10,Commuter Express,VJ_L10_0_009,Station 10_A,Terminal 10_B,09:50:00,9,19
2025-01-09,Thursday,10,Commuter Express,VJ_L10_1_009,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-01-09,Thursday,10,Commuter Express,VJ_L10_2_009,Station 10_A,Terminal 10_B,10:50:00,10,3
2025-01-09,Thursday,10,Commuter Express,VJ_L10_3_009,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-01-09,Thursday,10,Commuter Express,VJ_L10_4_009,Station 10_A,Terminal 10_B,11:50:00,11,2
2025-01-09,Thursday,10,Commuter Express,VJ_L10_5_009,Station 10_A,Terminal 10_B,12:20:00,12,0
2025-01-09,Thursday,10,Commuter Express,VJ_L10_6_009,Station 10_A,Terminal 10_B,12:50:00,12,2
2025-01-09,Thursday,10,Commuter Express,VJ_L10_7_009,Station 10_A,Terminal 10_B,13:20:00,13,0
2025-01-09,Thursday,10,Commuter Express,VJ_L10_8_009,Station 10_A,Terminal 10_B,13:50:00,13,1
2025-01-09,Thursday,10,Commuter Express,VJ_L10_9_009,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-01-09,Thursday,10,Commuter Express,VJ_L10_10_009,Station 10_A,Terminal 10_B,14:50:00,14,0
2025-01-09,Thursday,10,Commuter Express,VJ_L10_11_009,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-01-09,Thursday,86,Student Link,VJ_L86_0_009,Station 86_A,Terminal 86_B,09:50:00,9,14
2025-01-09,Thursday,86,Student Link,VJ_L86_1_009,Station 86_A,Terminal 86_B,10:20:00,10,3
2025-01-09,Thursday,86,Student Link,VJ_L86_2_009,Station 86_A,Terminal 86_B,10:50:00,10,1
2025-01-09,Thursday,86,Student Link,VJ_L86_3_009,Station 86_A,Terminal 86_B,11:20:00,11,2
2025-01-09,Thursday,86,Student Link,VJ_L86_4_009,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-01-09,Thursday,86,Student Link,VJ_L86_5_009,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-01-09,Thursday,86,Student Link,VJ_L86_6_009,Station 86_A,Terminal 86_B,12:50:00,12,3
2025-01-09,Thursday,86,Student Link,VJ_L86_7_009,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-01-09,Thursday,86,Student Link,VJ_L86_8_009,Station 86_A,Terminal 86_B,13:50:00,13,2
2025-01-09,Thursday,86,Student Link,VJ_L86_9_009,Station 86_A,Terminal 86_B,14:20:00,14,2
2025-01-09,Thursday,86,Student Link,VJ_L86_10_009,Station 86_A,Terminal 86_B,14:50:00,14,35
2025-01-09,Thursday,86,Student Link,VJ_L86_11_009,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-01-10,Friday,25,City Tour,VJ_L25_0_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,7
2025-01-10,Friday,25,City Tour,VJ_L25_1_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,33
2025-01-10,Friday,25,City Tour,VJ_L25_2_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,0
2025-01-10,Friday,25,City Tour,VJ_L25_3_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,0
2025-01-10,Friday,25,City Tour,VJ_L25_4_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,46
2025-01-10,Friday,25,City Tour,VJ_L25_5_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,2
2025-01-10,Friday,25,City Tour,VJ_L25_6_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,2
2025-01-10,Friday,25,City Tour,VJ_L25_7_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-01-10,Friday,25,City Tour,VJ_L25_8_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-01-10,Friday,25,City Tour,VJ_L25_9_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,3
2025-01-10,Friday,25,City Tour,VJ_L25_10_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-10,Friday,25,City Tour,VJ_L25_11_010,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,3
2025-01-10,Friday,10,Commuter Express,VJ_L10_0_010,Station 10_A,Terminal 10_B,09:50:00,9,25
2025-01-10,Friday,10,Commuter Express,VJ_L10_1_010,Station 10_A,Terminal 10_B,10:20:00,10,2
2025-01-10,Friday,10,Commuter Express,VJ_L10_2_010,Station 10_A,Terminal 10_B,10:50:00,10,1
2025-01-10,Friday,10,Commuter Express,VJ_L10_3_010,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-01-10,Friday,10,Commuter Express,VJ_L10_4_010,Station 10_A,Terminal 10_B,11:50:00,11,1
2025-01-10,Friday,10,Commuter Express,VJ_L10_5_010,Station 10_A,Terminal 10_B,12:20:00,12,1
2025-01-10,Friday,10,Commuter Express,VJ_L10_6_010,Station 10_A,Terminal 10_B,12:50:00,12,3
2025-01-10,Friday,10,Commuter Express,VJ_L10_7_010,Station 10_A,Terminal 10_B,13:20:00,13,1
2025-01-10,Friday,10,Commuter Express,VJ_L10_8_010,Station 10_A,Terminal 10_B,13:50:00,13,2
2025-01-10,Friday,10,Commuter Express,VJ_L10_9_010,Station 10_A,Terminal 10_B,14:20:00,14,2
2025-01-10,Friday,10,Commuter Express,VJ_L10_10_010,Station 10_A,Terminal 10_B,14:50:00,14,2
2025-01-10,Friday,10,Commuter Express,VJ_L10_11_010,Station 10_A,Terminal 10_B,15:20:00,15,3
2025-01-10,Friday,86,Student Link,VJ_L86_0_010,Station 86_A,Terminal 86_B,09:50:00,9,16
2025-01-10,Friday,86,Student Link,VJ_L86_1_010,Station 86_A,Terminal 86_B,10:20:00,10,0
2025-01-10,Friday,86,Student Link,VJ_L86_2_010,Station 86_A,Terminal 86_B,10:50:00,10,1
2025-01-10,Friday,86,Student Link,VJ_L86_3_010,Station 86_A,Terminal 86_B,11:20:00,11,3
2025-01-10,Friday,86,Student Link,VJ_L86_4_010,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-01-10,Friday,86,Student Link,VJ_L86_5_010,Station 86_A,Terminal 86_B,12:20:00,12,3
2025-01-10,Friday,86,Student Link,VJ_L86_6_010,Station 86_A,Terminal 86_B,12:50:00,12,3
2025-01-10,Friday,86,Student Link,VJ_L86_7_010,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-01-10,Friday,86,Student Link,VJ_L86_8_010,Station 86_A,Terminal 86_B,13:50:00,13,0
2025-01-10,Friday,86,Student Link,VJ_L86_9_010,Station 86_A,Terminal 86_B,14:20:00,14,0
2025-01-10,Friday,86,Student Link,VJ_L86_10_010,Station 86_A,Terminal 86_B,14:50:00,14,46
2025-01-10,Friday,86,Student Link,VJ_L86_11_010,Station 86_A,Terminal 86_B,15:20:00,15,1
2025-01-11,Saturday,25,City Tour,VJ_L25_12_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-01-11,Saturday,25,City Tour,VJ_L25_13_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-01-11,Saturday,25,City Tour,VJ_L25_14_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,2
2025-01-11,Saturday,25,City Tour,VJ_L25_15_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,26
2025-01-11,Saturday,25,City Tour,VJ_L25_16_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-01-11,Saturday,25,City Tour,VJ_L25_17_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,1
2025-01-11,Saturday,25,City Tour,VJ_L25_18_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-01-11,Saturday,25,City Tour,VJ_L25_19_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,0
2025-01-11,Saturday,25,City Tour,VJ_L25_20_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,0
2025-01-11,Saturday,25,City Tour,VJ_L25_21_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-01-11,Saturday,25,City Tour,VJ_L25_22_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-11,Saturday,25,City Tour,VJ_L25_23_011,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-01-11,Saturday,10,Commuter Express,VJ_L10_12_011,Station 10_A,Terminal 10_B,09:50:00,9,16
2025-01-11,Saturday,10,Commuter Express,VJ_L10_13_011,Station 10_A,Terminal 10_B,10:20:00,10,0
2025-01-11,Saturday,10,Commuter Express,VJ_L10_14_011,Station 10_A,Terminal 10_B,10:50:00,10,1
2025-01-11,Saturday,10,Commuter Express,VJ_L10_15_011,Station 10_A,Terminal 10_B,11:20:00,11,21
2025-01-11,Saturday,10,Commuter Express,VJ_L10_16_011,Station 10_A,Terminal 10_B,11:50:00,11,0
2025-01-11,Saturday,10,Commuter Express,VJ_L10_17_011,Station 10_A,Terminal 10_B,12:20:00,12,0
2025-01-11,Saturday,10,Commuter Express,VJ_L10_18_011,Station 10_A,Terminal 10_B,12:50:00,12,2
2025-01-11,Saturday,10,Commuter Express,VJ_L10_19_011,Station 10_A,Terminal 10_B,13:20:00,13,2
2025-01-11,Saturday,10,Commuter Express,VJ_L10_20_011,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-01-11,Saturday,10,Commuter Express,VJ_L10_21_011,Station 10_A,Terminal 10_B,14:20:00,14,3
2025-01-11,Saturday,10,Commuter Express,VJ_L10_22_011,Station 10_A,Terminal 10_B,14:50:00,14,1
2025-01-11,Saturday,10,Commuter Express,VJ_L10_23_011,Station 10_A,Terminal 10_B,15:20:00,15,0
2025-01-11,Saturday,86,Student Link,VJ_L86_12_011,Station 86_A,Terminal 86_B,09:50:00,9,22
2025-01-11,Saturday,86,Student Link,VJ_L86_13_011,Station 86_A,Terminal 86_B,10:20:00,10,1
2025-01-11,Saturday,86,Student Link,VJ_L86_14_011,Station 86_A,Terminal 86_B,10:50:00,10,3
2025-01-11,Saturday,86,Student Link,VJ_L86_15_011,Station 86_A,Terminal 86_B,11:20:00,11,0
2025-01-11,Saturday,86,Student Link,VJ_L86_16_011,Station 86_A,Terminal 86_B,11:50:00,11,0
2025-01-11,Saturday,86,Student Link,VJ_L86_17_011,Station 86_A,Terminal 86_B,12:20:00,12,2
2025-01-11,Saturday,86,Student Link,VJ_L86_18_011,Station 86_A,Terminal 86_B,12:50:00,12,0
2025-01-11,Saturday,86,Student Link,VJ_L86_19_011,Station 86_A,Terminal 86_B,13:20:00,13,2
2025-01-11,Saturday,86,Student Link,VJ_L86_20_011,Station 86_A,Terminal 86_B,13:50:00,13,2
2025-01-11,Saturday,86,Student Link,VJ_L86_21_011,Station 86_A,Terminal 86_B,14:20:00,14,2
2025-01-11,Saturday,86,Student Link,VJ_L86_22_011,Station 86_A,Terminal 86_B,14:50:00,14,3
2025-01-11,Saturday,86,Student Link,VJ_L86_23_011,Station 86_A,Terminal 86_B,15:20:00,15,2
2025-01-12,Sunday,25,City Tour,VJ_L25_24_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,17
2025-01-12,Sunday,25,City Tour,VJ_L25_25_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,2
2025-01-12,Sunday,25,City Tour,VJ_L25_26_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,3
2025-01-12,Sunday,25,City Tour,VJ_L25_27_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-01-12,Sunday,25,City Tour,VJ_L25_28_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,3
2025-01-12,Sunday,25,City Tour,VJ_L25_29_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,0
2025-01-12,Sunday,25,City Tour,VJ_L25_30_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,0
2025-01-12,Sunday,25,City Tour,VJ_L25_31_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,1
2025-01-12,Sunday,25,City Tour,VJ_L25_32_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,1
2025-01-12,Sunday,25,City Tour,VJ_L25_33_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,1
2025-01-12,Sunday,25,City Tour,VJ_L25_34_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-12,Sunday,25,City Tour,VJ_L25_35_012,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,1
2025-01-12,Sunday,10,Commuter Express,VJ_L10_24_012,Station 10_A,Terminal 10_B,09:50:00,9,23
2025-01-12,Sunday,10,Commuter Express,VJ_L10_25_012,Station 10_A,Terminal 10_B,10:20:00,10,3
2025-01-12,Sunday,10,Commuter Express,VJ_L10_26_012,Station 10_A,Terminal 10_B,10:50:00,10,2
2025-01-12,Sunday,10,Commuter Express,VJ_L10_27_012,Station 10_A,Terminal 10_B,11:20:00,11,3
2025-01-12,Sunday,10,Commuter Express,VJ_L10_28_012,Station 10_A,Terminal 10_B,11:50:00,11,2
2025-01-12,Sunday,10,Commuter Express,VJ_L10_29_012,Station 10_A,Terminal 10_B,12:20:00,12,2
2025-01-12,Sunday,10,Commuter Express,VJ_L10_30_012,Station 10_A,Terminal 10_B,12:50:00,12,3
2025-01-12,Sunday,10,Commuter Express,VJ_L10_31_012,Station 10_A,Terminal 10_B,13:20:00,13,1
2025-01-12,Sunday,10,Commuter Express,VJ_L10_32_012,Station 10_A,Terminal 10_B,13:50:00,13,0
2025-01-12,Sunday,10,Commuter Express,VJ_L10_33_012,Station 10_A,Terminal 10_B,14:20:00,14,0
2025-01-12,Sunday,10,Commuter Express,VJ_L10_34_012,Station 10_A,Terminal 10_B,14:50:00,14,3
2025-01-12,Sunday,10,Commuter Express,VJ_L10_35_012,Station 10_A,Terminal 10_B,15:20:00,15,2
2025-01-12,Sunday,86,Student Link,VJ_L86_24_012,Station 86_A,Terminal 86_B,09:50:00,9,15
2025-01-12,Sunday,86,Student Link,VJ_L86_25_012,Station 86_A,Terminal 86_B,10:20:00,10,2
2025-01-12,Sunday,86,Student Link,VJ_L86_26_012,Station 86_A,Terminal 86_B,10:50:00,10,1
2025-01-12,Sunday,86,Student Link,VJ_L86_27_012,Station 86_A,Terminal 86_B,11:20:00,11,1
2025-01-12,Sunday,86,Student Link,VJ_L86_28_012,Station 86_A,Terminal 86_B,11:50:00,11,1
2025-01-12,Sunday,86,Student Link,VJ_L86_29_012,Station 86_A,Terminal 86_B,12:20:00,12,1
2025-01-12,Sunday,86,Student Link,VJ_L86_30_012,Station 86_A,Terminal 86_B,12:50:00,12,3
2025-01-12,Sunday,86,Student Link,VJ_L86_31_012,Station 86_A,Terminal 86_B,13:20:00,13,1
2025-01-12,Sunday,86,Student Link,VJ_L86_32_012,Station 86_A,Terminal 86_B,13:50:00,13,1
2025-01-12,Sunday,86,Student Link,VJ_L86_33_012,Station 86_A,Terminal 86_B,14:20:00,14,1
2025-01-12,Sunday,86,Student Link,VJ_L86_34_012,Station 86_A,Terminal 86_B,14:50:00,14,34
2025-01-12,Sunday,86,Student Link,VJ_L86_35_012,Station 86_A,Terminal 86_B,15:20:00,15,3
2025-01-13,Monday,25,City Tour,VJ_L25_0_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,09:50:00,9,14
2025-01-13,Monday,25,City Tour,VJ_L25_1_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:20:00,10,0
2025-01-13,Monday,25,City Tour,VJ_L25_2_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,10:50:00,10,1
2025-01-13,Monday,25,City Tour,VJ_L25_3_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:20:00,11,2
2025-01-13,Monday,25,City Tour,VJ_L25_4_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,11:50:00,11,2
2025-01-13,Monday,25,City Tour,VJ_L25_5_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:20:00,12,3
2025-01-13,Monday,25,City Tour,VJ_L25_6_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,12:50:00,12,1
2025-01-13,Monday,25,City Tour,VJ_L25_7_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:20:00,13,3
2025-01-13,Monday,25,City Tour,VJ_L25_8_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,13:50:00,13,3
2025-01-13,Monday,25,City Tour,VJ_L25_9_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:20:00,14,2
2025-01-13,Monday,25,City Tour,VJ_L25_10_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,14:50:00,14,1
2025-01-13,Monday,25,City Tour,VJ_L25_11_013,Gower Street / Salthouse Quay,Albert Dock / Strand Street,15:20:00,15,0
2025-01-13,Monday,10,Commuter Express,VJ_L10_0_013,Station 10_A,Terminal 10_B,09:50:00,9,19
2025-01-13,Monday,10,Commuter Express,VJ_L10_1_013,Station 10_A,Terminal 10_B,10:20:00,10,2
